,avg,max,day,hour,latitude,longitude
7197,0.8731191001542877,1,Tuesday,15,49.28765,-123.11536
7198,0.9589644800068877,1,Saturday,13,49.28765,-123.11536
7199,0.8728606221937494,1,Monday,12,49.28765,-123.11536
7200,0.14214714606091297,0,Saturday,6,49.28765,-123.11536
7201,1.0151960732458136,1,Saturday,14,49.28765,-123.11536
7202,0.4470326983070962,0,Sunday,22,49.28765,-123.11536
7203,0.18609868538050095,0,Monday,6,49.28765,-123.11536
7204,0.3878541543725177,0,Sunday,8,49.28765,-123.11536
7205,0.9759506941576389,1,Friday,16,49.28765,-123.11536
7206,0.293058983003719,0,Sunday,6,49.28765,-123.11536
7207,0.5670065934612254,1,Sunday,21,49.28765,-123.11536
7208,1.040413253114866,1,Saturday,16,49.28765,-123.11536
7209,1.0671887990425808,1,Friday,17,49.28765,-123.11536
7210,0.7032423067403679,1,Friday,8,49.28765,-123.11536
7211,1.0717025311761652,1,Friday,18,49.28765,-123.11536
7212,0.9588977800180623,1,Sunday,19,49.28765,-123.11536
7213,0.7531055900621118,1,Thursday,21,49.28765,-123.11536
7214,1.0213329519147742,1,Thursday,17,49.28765,-123.11536
7215,0.8870668640323122,1,Wednesday,10,49.28765,-123.11536
7216,0.8158292969694924,1,Saturday,21,49.28765,-123.11536
7217,1.0347180349719145,1,Thursday,18,49.28765,-123.11536
7218,0.5936699081511275,1,Saturday,22,49.28765,-123.11536
7219,0.5353255467196819,1,Saturday,10,49.28765,-123.11536
7220,1.015978460800256,1,Wednesday,18,49.28765,-123.11536
7221,0.23482692162605195,0,Monday,22,49.28765,-123.11536
7222,0.7136887388496208,1,Tuesday,8,49.28765,-123.11536
7223,0.9580284591203446,1,Friday,14,49.28765,-123.11536
7224,0.7257920035596981,1,Thursday,20,49.28765,-123.11536
7225,1.0522560669013152,1,Saturday,19,49.28765,-123.11536
7226,0.8130986806434123,1,Monday,14,49.28765,-123.11536
7227,0.09780426599749059,0,Wednesday,9,49.28765,-123.11536
7228,0.9201440568405271,1,Wednesday,15,49.28765,-123.11536
7229,0.9385219906038681,1,Wednesday,16,49.28765,-123.11536
7230,0.9302076920584519,1,Friday,10,49.28765,-123.11536
7231,0.5580385962502575,1,Sunday,9,49.28765,-123.11536
7232,0.7727055337812616,1,Wednesday,8,49.28765,-123.11536
7233,1.0550792289860595,1,Saturday,20,49.28765,-123.11536
7234,0.89403392581059,1,Monday,16,49.28765,-123.11536
7235,0.5990891882590098,1,Friday,22,49.28765,-123.11536
7236,0.09780426599749059,0,Wednesday,7,49.28765,-123.11536
7237,0.8627022227155423,1,Saturday,12,49.28765,-123.11536
7238,1.015978460800256,1,Wednesday,19,49.28765,-123.11536
7239,0.9501332379218088,1,Friday,13,49.28765,-123.11536
7240,0.8480499010697877,1,Wednesday,11,49.28765,-123.11536
7241,0.9310408148936286,1,Wednesday,14,49.28765,-123.11536
7242,0.24902517560425527,0,Monday,7,49.28765,-123.11536
7243,0.22348995585366688,0,Sunday,7,49.28765,-123.11536
7244,0.48304345889255873,0,Tuesday,22,49.28765,-123.11536
7245,0.935548265964564,1,Thursday,11,49.28765,-123.11536
7246,0.3179579281736485,0,Friday,9,49.28765,-123.11536
7247,0.09780426599749059,0,Thursday,9,49.28765,-123.11536
7248,0.8333818670549364,1,Tuesday,17,49.28765,-123.11536
7249,0.840229604145909,1,Tuesday,9,49.28765,-123.11536
7250,0.9017187491477164,1,Sunday,16,49.28765,-123.11536
7251,0.5951892869609368,0,Thursday,22,49.28765,-123.11536
7252,0.742895923384325,1,Monday,8,49.28765,-123.11536
7253,0.9385219906038681,1,Wednesday,17,49.28765,-123.11536
7254,0.8731191001542877,1,Tuesday,16,49.28765,-123.11536
7255,0.8480499010697877,1,Wednesday,12,49.28765,-123.11536
7256,0.4344126779305617,0,Friday,6,49.28765,-123.11536
7257,0.2256420430445907,0,Saturday,7,49.28765,-123.11536
7258,0.2256420430445907,0,Saturday,9,49.28765,-123.11536
7259,0.8532543247634522,1,Thursday,12,49.28765,-123.11536
7260,0.6576953569746717,1,Monday,10,49.28765,-123.11536
7261,0.8398201920929194,1,Monday,13,49.28765,-123.11536
7262,0.9035010772545399,1,Tuesday,12,49.28169,-123.1191
7263,0.47092008059100066,0,Tuesday,11,49.28169,-123.1191
7264,1.1162454927659828,1,Friday,15,49.28169,-123.1191
7265,1.086690304511054,1,Friday,19,49.28169,-123.1191
7266,1.0191366331948122,1,Wednesday,13,49.28169,-123.1191
7267,0.6646998157133921,1,Thursday,8,49.28169,-123.1191
7268,0.972689248542803,1,Monday,19,49.28169,-123.1191
7269,1.076960645303589,1,Thursday,14,49.28169,-123.1191
7270,1.038655462184874,1,Monday,15,49.28169,-123.1191
7271,0.44121970146528505,0,Thursday,7,49.28169,-123.1191
7272,1.2074303405572755,0,Monday,9,49.28169,-123.1191
7273,0.43906217207503423,0,Thursday,10,49.28169,-123.1191
7274,0.897473000923814,1,Tuesday,18,49.28169,-123.1191
7275,2.254863813229572,2,Thursday,16,49.28169,-123.1191
7276,0.9856419799032378,1,Friday,11,49.28169,-123.1191
7277,0.5784255276215983,1,Tuesday,7,49.28169,-123.1191
7278,0.561140087455877,1,Sunday,11,49.28169,-123.1191
7279,1.0322006071494951,1,Sunday,15,49.28169,-123.1191
7280,1.0692113283282538,1,Friday,12,49.28169,-123.1191
7281,1.1001956888918651,1,Saturday,17,49.28169,-123.1191
7282,0.36700381907148827,0,Friday,7,49.28169,-123.1191
7283,0.8427049044806181,1,Tuesday,13,49.28169,-123.1191
7284,0.4127773209022112,0,Thursday,6,49.28169,-123.1191
7285,1.0675401535727458,1,Monday,20,49.28169,-123.1191
7286,1.1208134774145915,1,Saturday,15,49.28169,-123.1191
7287,0.8022393944172843,1,Wednesday,22,49.28169,-123.1191
7288,1.0792489088325787,1,Thursday,13,49.28169,-123.1191
7289,1.0965579399781007,1,Tuesday,19,49.28169,-123.1191
7290,0.9958396452983558,1,Friday,20,49.28169,-123.1191
7291,0.6396122978937132,1,Wednesday,6,49.28169,-123.1191
7292,1.1598618680699118,1,Tuesday,21,49.28169,-123.1191
7293,0.6150738391184005,1,Monday,21,49.28169,-123.1191
7294,0.32769063369635343,0,Saturday,8,49.28169,-123.1191
7295,0.3155804490588499,0,Tuesday,6,49.28169,-123.1191
7296,0.590414102050479,1,Tuesday,10,49.28169,-123.1191
7297,0.7842351099960471,1,Monday,11,49.28169,-123.1191
7298,1.0692113283282538,1,Tuesday,15,49.28169,-123.1191
7299,0.9233790400073212,1,Monday,12,49.28169,-123.1191
7300,0.9646875658112458,1,Saturday,6,49.28169,-123.1191
7301,1.0252105829529852,1,Saturday,14,49.28169,-123.1191
7302,1.0,1,Sunday,22,49.28169,-123.1191
7303,1.0206392541274707,1,Monday,17,49.28169,-123.1191
7304,1.0918725544997205,1,Saturday,16,49.28169,-123.1191
7305,1.0307789805426144,1,Friday,17,49.28169,-123.1191
7306,0.9958395838105866,1,Tuesday,14,49.28169,-123.1191
7307,1.078054225592487,1,Friday,18,49.28169,-123.1191
7308,0.9139180893112439,1,Sunday,19,49.28169,-123.1191
7309,1.0683909043568824,1,Thursday,17,49.28169,-123.1191
7310,1.1049810029639355,1,Wednesday,10,49.28169,-123.1191
7311,1.0840725379189247,1,Wednesday,18,49.28169,-123.1191
7312,0.587943582706571,1,Monday,22,49.28169,-123.1191
7313,1.1467642059252063,1,Tuesday,8,49.28169,-123.1191
7314,0.9376368195005189,1,Wednesday,21,49.28169,-123.1191
7315,1.0489044072340472,1,Friday,14,49.28169,-123.1191
7316,1.0,1,Thursday,20,49.28169,-123.1191
7317,1.0396694711990315,1,Monday,14,49.28169,-123.1191
7318,1.1018991823858881,1,Wednesday,9,49.28169,-123.1191
7319,1.082363789019161,1,Wednesday,15,49.28169,-123.1191
7320,1.0,1,Wednesday,16,49.28169,-123.1191
7321,0.8894931460222174,1,Friday,10,49.28169,-123.1191
7322,0.0,0,Sunday,9,49.28169,-123.1191
7323,0.9512798996352639,1,Wednesday,8,49.28169,-123.1191
7324,1.0736810916429098,1,Saturday,20,49.28169,-123.1191
7325,0.9818634926538963,1,Friday,22,49.28169,-123.1191
7326,0.9439478512041843,1,Wednesday,7,49.28169,-123.1191
7327,0.6688334128721181,1,Saturday,12,49.28169,-123.1191
7328,0.9776308531731243,1,Wednesday,19,49.28169,-123.1191
7329,1.0848385534989387,1,Friday,13,49.28169,-123.1191
7330,-1,-1,Wednesday,11,49.28169,-123.1191
7331,1.1162454927659828,1,Wednesday,14,49.28169,-123.1191
7332,0.7223908001546192,1,Tuesday,22,49.28169,-123.1191
7333,0.9725782436608231,1,Thursday,11,49.28169,-123.1191
7334,1.0387270204647936,1,Friday,9,49.28169,-123.1191
7335,0.6646998157133921,1,Thursday,9,49.28169,-123.1191
7336,0.8672896009481582,1,Tuesday,17,49.28169,-123.1191
7337,0.30983925101572163,0,Tuesday,9,49.28169,-123.1191
7338,1.0938096790721505,1,Sunday,16,49.28169,-123.1191
7339,0.7613252197430697,1,Thursday,22,49.28169,-123.1191
7340,1.0425150061834525,1,Wednesday,17,49.28169,-123.1191
7341,1.0573508854552114,1,Tuesday,16,49.28169,-123.1191
7342,1.0,1,Wednesday,12,49.28169,-123.1191
7343,0.9818634926538963,1,Friday,6,49.28169,-123.1191
7344,0.0,0,Saturday,9,49.28169,-123.1191
7345,0.9725782436608231,1,Thursday,12,49.28169,-123.1191
7346,1.304994488255745,1,Monday,10,49.28169,-123.1191
7347,0.9958395838105866,1,Monday,13,49.28169,-123.1191
7348,0.7343322672442015,1,Friday,21,49.26358,-123.10118
7349,0.8403325389678555,1,Tuesday,12,49.26358,-123.10118
7350,1.0177832957944097,1,Thursday,15,49.26358,-123.10118
7351,0.9120768492557816,1,Saturday,18,49.26358,-123.10118
7352,0.9863079610961105,1,Friday,15,49.26358,-123.10118
7353,1.0064273303656976,1,Friday,19,49.26358,-123.10118
7354,0.9116926131364883,1,Wednesday,13,49.26358,-123.10118
7355,0.5695573549692258,1,Thursday,8,49.26358,-123.10118
7356,0.9495310820328428,1,Monday,19,49.26358,-123.10118
7357,0.9779469245011314,1,Thursday,14,49.26358,-123.10118
7358,0.8121267483891246,1,Sunday,14,49.26358,-123.10118
7359,0.8782070811983567,1,Monday,15,49.26358,-123.10118
7360,0.3005448926480156,0,Thursday,7,49.26358,-123.10118
7361,0.6956183468532312,0,Monday,9,49.26358,-123.10118
7362,0.6907047768605997,1,Thursday,10,49.26358,-123.10118
7363,1.022478229317852,1,Tuesday,18,49.26358,-123.10118
7364,0.9495310820328428,1,Monday,18,49.26358,-123.10118
7365,0.7391240831788507,1,Saturday,11,49.26358,-123.10118
7366,1.0380704450937221,1,Thursday,16,49.26358,-123.10118
7367,0.8223117805102861,1,Friday,11,49.26358,-123.10118
7368,0.8290303353515074,1,Sunday,20,49.26358,-123.10118
7369,0.25015884595472304,0,Tuesday,7,49.26358,-123.10118
7370,0.19893335026428152,0,Sunday,11,49.26358,-123.10118
7371,0.7249787815798702,1,Wednesday,20,49.26358,-123.10118
7372,0.9407988958580497,1,Sunday,15,49.26358,-123.10118
7373,0.9176839163997121,1,Friday,12,49.26358,-123.10118
7374,0.9322135964932755,1,Saturday,17,49.26358,-123.10118
7375,0.21858297078931013,0,Friday,7,49.26358,-123.10118
7376,0.904488085947814,1,Tuesday,13,49.26358,-123.10118
7377,0.17630290678384986,0,Thursday,6,49.26358,-123.10118
7378,0.8328470097027495,1,Monday,20,49.26358,-123.10118
7379,0.49503069197956423,0,Wednesday,22,49.26358,-123.10118
7380,0.8449568224407396,1,Sunday,18,49.26358,-123.10118
7381,0.9800170825397261,1,Thursday,13,49.26358,-123.10118
7382,0.8911854044630741,1,Tuesday,19,49.26358,-123.10118
7383,0.8804607133996221,1,Friday,20,49.26358,-123.10118
7384,0.13697948313531821,0,Wednesday,6,49.26358,-123.10118
7385,0.8121267483891246,1,Sunday,13,49.26358,-123.10118
7386,0.29893674582944907,0,Sunday,10,49.26358,-123.10118
7387,0.845705167278692,1,Sunday,17,49.26358,-123.10118
7388,0.5132063110771414,1,Tuesday,21,49.26358,-123.10118
7389,0.5257130733283646,1,Monday,21,49.26358,-123.10118
7390,0.9448434005529814,1,Thursday,19,49.26358,-123.10118
7391,0.20473142512726106,0,Tuesday,6,49.26358,-123.10118
